idstate,idaction,qvalue
1503,0,986.0110466274341
1503,1,983.4777866838594
1504,0,986.1028139497294
1504,1,983.5243497277474
1505,0,977.6674513345781
1505,1,973.991532368033
1506,0,984.3405718059718
1506,1,983.3906987716314
1507,0,985.6011852794746
1507,1,984.1491234413427
1508,0,981.1603302569528
1508,1,984.3632265438785
1509,0,990.6666073500102
1509,1,992.924654495592
1510,0,985.8408309313929
1510,1,984.8618082024175
1511,0,988.5386736783065
1511,1,985.5524819722544
1512,0,985.1347554233819
1512,1,985.4710216932176
1513,0,986.203470952834
1513,1,981.4384696894485
1514,0,987.8279524909847
1514,1,988.2558206300964
1515,0,979.9844879317536
1515,1,976.6530687994424
1516,0,990.6375231689933
1516,1,990.8176237787426
1517,0,986.981413992595
1517,1,988.1129981106636
1518,0,989.1086817390714
1518,1,992.7545149501351
1519,0,994.0648331557076
1519,1,994.4610123558558
1520,0,967.9102320111845
1520,1,968.6139905247556
1521,0,990.8950186162699
1521,1,990.2693390973915
1522,0,954.933195967694
1522,1,987.1241087365023
1523,0,991.0173718299839
1523,1,988.391438277369
1524,0,982.0914822939337
1524,1,979.6982275272385
1525,0,991.9309760146289
1525,1,989.1051714283825
1526,0,949.9959367442917
1526,1,933.5930654536448
1527,0,929.0978875115652
1527,1,967.1501670610726
1528,0,985.4659403226516
1528,1,987.90678279770475
1529,0,983.0151736709165
1529,1,985.2055461381817
1530,0,982.8041446372845
1530,1,984.1976183004869
1531,0,981.8521939909058
1531,1,978.1595005461076
1532,0,992.6974863562467
1532,1,993.3908947276927
1533,0,991.4424353040513
1533,1,992.4793058021878
1534,0,986.427938150772
1534,1,983.6841333546492
1535,0,980.5848035806895
1535,1,980.683551129321
1536,0,983.3459701088129
1536,1,986.1631283373359
1537,0,990.8401980474854
1537,1,986.5724251115938
1538,0,961.545335627445
1538,1,958.4301768499515
1539,0,983.9237749498104
1539,1,986.3746886281814
1540,0,984.6833008958885
1540,1,984.7289974382717
1541,0,974.9420585949581
1541,1,970.1597671913847
1542,0,890.5420762761682
1542,1,905.9925696062396
1543,0,722.0655023389043
1543,1,723.6491991708817
1544,0,986.0323964972553
1544,1,986.5389085196496
1545,0,989.655955856675
1545,1,991.8833028623189
1546,0,993.4415042001114
1546,1,991.2618546140039
1547,0,975.0051375313692
1547,1,975.3735073207645
1548,0,979.2267102162564
1548,1,984.0107093950392
1549,0,978.3603476150163
1549,1,982.0838102238755
1550,0,984.2407908691267
1550,1,985.9359009192102
1551,0,969.8669022051588
1551,1,970.8502559198633
1552,0,985.4994184027912
1552,1,983.9357922875114
1553,0,987.5895532929189
1553,1,983.145581366996
1554,0,984.8296571070786
1554,1,987.1112005308232
1555,0,991.8260705758572
1555,1,992.8730987692018
1556,0,981.9375412982292
1556,1,983.2031271372176
1557,0,993.5881627227919
1557,1,993.7965240275204
1558,0,981.0238023391303
1558,1,972.4723995343702
1559,0,995.5223063697467
1559,1,995.5551415134237
1560,0,995.4993279045418
1560,1,996.2708174734599
1561,0,984.64433936058
1561,1,986.9365387649577
1562,0,992.3004951745806
1562,1,990.9353831377218
1563,0,984.7247455525505
1563,1,982.8082941294927
1564,0,990.7783465031448
1564,1,991.4353466661486
1565,0,990.8200722477839
1565,1,992.6145810625416
1566,0,981.8460301941761
1566,1,984.5242090167065
1567,0,987.4981163646772
1567,1,987.7755705863817
1568,0,978.9806307819294
1568,1,985.0314562504591
1569,0,986.5374694513579
1569,1,986.7509371775112
1570,0,977.6922369358773
1570,1,980.6673423947742
1571,0,982.0152670823461
1571,1,983.7779944250464
1572,0,982.2202315485474
1572,1,980.6704246039102
1573,0,980.1965221415543
1573,1,980.1090344430728
1574,0,991.500095073141
1574,1,991.2457465954633
1575,0,976.8293390675341
1575,1,986.6735648450988
1576,0,988.9748763559271
1576,1,987.3584290398031
1577,0,983.2738354283654
1577,1,986.71039310358606
1578,0,989.8073123654776
1578,1,987.6760066201878
1579,0,985.7669204646896
1579,1,984.425081205813
1580,0,979.9983239018086
1580,1,979.4562120945013
1581,0,984.6417368072276
1581,1,983.9167441658328
1582,0,982.316998442971
1582,1,983.5861021495997
1583,0,983.1595335445014
1583,1,987.8263219938384
1584,0,992.3245850153345
1584,1,991.8560367370856
1585,0,983.9475292403283
1585,1,980.7121707548531
1586,0,981.4006618551132
1586,1,977.8747501644152
1587,0,989.7422764750554
1587,1,987.9835377296126
1588,0,990.1895781744503
1588,1,987.5714981172746
1589,0,983.2381255282916
1589,1,982.2921965552006
1590,0,988.7075436984352
1590,1,988.939601257599
1591,0,984.5000979150308
1591,1,980.6518396254332
1592,0,987.3254873691805
1592,1,986.1933637854638
1593,0,977.4939975560343
1593,1,979.0465593567349
1594,0,988.9736540372606
1594,1,988.718456540934
1595,0,981.2738156387542
1595,1,980.5016455507837
1596,0,979.4998630992541
1596,1,978.7619680914015
1597,0,996.8237902361467
1597,1,995.3267029233782
1598,0,992.8757701278738
1598,1,991.5375730099336
1599,0,976.4434297150481
1599,1,974.6829488559383
1600,0,991.2479107313013
1600,1,990.4981460324452
1601,0,971.3161603538382
1601,1,970.6079104661375
1602,0,973.9833885960209
1602,1,972.3626877090952
1603,0,995.8912076924491
1603,1,995.7682400734002
1604,0,986.1409323723908
1604,1,986.1260377579455
1605,0,987.0103558682846
1605,1,987.0601955925998
1606,0,993.938791521251
1606,1,995.2051489806205
1607,0,983.0205951317528
1607,1,985.6972629281145
1608,0,968.8757074080746
1608,1,968.5429851773705
1609,0,989.9635587830119
1609,1,989.6538998925315
1610,0,980.3291166559742
1610,1,985.3586217144094
1611,0,980.362599141053
1611,1,983.2959502246892
1612,0,984.6362890570648
1612,1,982.4009768781731
1613,0,991.7084870201484
1613,1,993.6591663023892
1614,0,985.5731167863349
1614,1,985.408232687668
1615,0,993.1188918098329
1615,1,993.2456126970503
1616,0,983.9712699338481
1616,1,981.6147944534965
1617,0,988.702429175644
1617,1,988.2669723888037
1618,0,990.6632322435648
1618,1,989.7681785788933
1619,0,986.3869439108238
1619,1,985.333735470416
1620,0,991.1983909194549
1620,1,985.11325480114715
1621,0,995.8147940110025
1621,1,995.0668996817465
1622,0,993.9779169530921
1622,1,993.1685783009392
1623,0,985.755654345734
1623,1,987.1396339969174
1624,0,976.2805073476517
1624,1,975.5247967955227
1625,0,989.774032947432
1625,1,986.5530970898827
1626,0,990.7931139961887
1626,1,987.2285514463651
1627,0,982.4238003633409
1627,1,979.9412971273687
1628,0,989.000719594585
1628,1,990.3045924267113
1629,0,905.2461846806927
1629,1,932.9001904427025
1630,0,987.610770734205
1630,1,988.1889358799926
1631,0,986.8029370197721
1631,1,985.1818015673824
1632,0,980.318012553419
1632,1,981.1881349897313
1633,0,984.7896508404747
1633,1,986.9004999186109
1634,0,988.518515012027
1634,1,989.7141220705138
1635,0,978.4798413762579
1635,1,983.5524849322142
1636,0,989.4732301168008
1636,1,985.7393217871648
1637,0,976.0572223542783
1637,1,976.003763553604
1638,0,986.2438553279854
1638,1,984.5623025814798
1639,0,980.6070295494238
1639,1,978.4758870927913
1640,0,990.4216673625818
1640,1,989.0164565411278
1641,0,986.4029161181633
1641,1,987.128501211644
1642,0,982.4774140978218
1642,1,979.3436846840839
1643,0,981.1609884643688
1643,1,972.3752375319906
1644,0,985.4398882045949
1644,1,982.167467547855
1645,0,982.8057648088609
1645,1,987.4745313724385
1646,0,983.9993669848432
1646,1,988.4295466213218
1647,0,991.5849280510724
1647,1,990.7453298231181
1648,0,988.9884610442352
1648,1,991.0685934935989
1649,0,992.0267648702988
1649,1,990.9993042709218
1650,0,987.8200341397453
1650,1,985.5957326724114
1651,0,985.7844985699506
1651,1,984.73790531026
1652,0,984.219272236242
1652,1,982.5326204813493
1653,0,987.380453260347
1653,1,985.2376460503125
1654,0,987.4018002933627
1654,1,990.2399486469897
1655,0,987.2888072267242
1655,1,986.0525606391773
1656,0,985.4971019047863
1656,1,990.3570358963059
1657,0,966.6897885906594
1657,1,963.4042425498269
1658,0,985.8555333308544
1658,1,983.9884392162498
1659,0,984.8065625941231
1659,1,981.9719621261737
1660,0,989.5675053742184
1660,1,991.9646839205416
1661,0,944.5193117205235
1661,1,936.2618504395806
1662,0,983.4430082250656
1662,1,979.6248888658387
1663,0,990.963127061616
1663,1,993.0734367515124
1664,0,989.5433256931109
1664,1,990.1331404046425
1665,0,984.4218767699404
1665,1,985.8612523151804
1666,0,991.9890282966082
1666,1,994.324361019783
1667,0,990.7248576780919
1667,1,990.2146852212128
1668,0,983.8179506189662
1668,1,984.4893727689533
1669,0,993.742230107066
1669,1,991.0344093976719
1670,0,994.0553142150518
1670,1,993.5817176988239
1671,0,986.2509916175338
1671,1,981.2268315476429
1672,0,992.2747230534399
1672,1,993.4476386839858
1673,0,995.101705459056
1673,1,995.3436514235107
1674,0,990.6863965932616
1674,1,988.077871111308
1675,0,975.60767417531315
1675,1,978.0189580100766
1676,0,994.8262075332094
1676,1,994.8655263304886
1677,0,989.7391053753993
1677,1,987.097580202491
1678,0,983.5865237686354
1678,1,980.941372048974
1679,0,992.9067785665733
1679,1,989.9689909856293
1680,0,982.7012726372427
1680,1,983.9338163393537
1681,0,976.4784332308757
1681,1,978.710336630393
1682,0,985.3425576746959
1682,1,983.3458927573826
1683,0,972.9342615546082
1683,1,975.4561265836542
1684,0,987.0114923666356
1684,1,986.6813238505538
1685,0,985.7013917437472
1685,1,986.2674179229945
1686,0,986.612491675612
1686,1,984.6367735771792
1687,0,970.5497476241976
1687,1,973.2648421181657
1688,0,989.4637173519541
1688,1,989.2398267160968
1689,0,976.4816111508422
1689,1,970.5242778116218
1690,0,979.0787144348736
1690,1,975.386547622698
1691,0,987.1526297770166
1691,1,990.7132504749452
1692,0,996.0756196626756
1692,1,996.7279853873415
1693,0,978.6915846876562
1693,1,980.1369709697973
1694,0,954.2849495819607
1694,1,950.0309762920348
1695,0,979.3733505975505
1695,1,971.6563918154775
1696,0,989.212429080591
1696,1,988.0467107597202
1697,0,992.2682322445586
1697,1,991.2629700328727
1698,0,984.6481940176515
1698,1,982.7677433966222
1699,0,985.3566988178059
1699,1,981.2547645200343
1700,0,987.9185948561271
1700,1,987.6357280029031
1701,0,987.8989524889378
1701,1,987.1240890587251
1702,0,972.8488871259603
1702,1,970.8462542816537
1703,0,967.5432895271579
1703,1,966.9025433278846
1704,0,983.0577807606836
1704,1,986.0591919260801
1705,0,982.6188550796498
1705,1,980.63483200911
1706,0,986.2207638314303
1706,1,983.4084595418472
1707,0,989.3099679949734
1707,1,990.9138212285459
1708,0,975.7410457790953
1708,1,972.0109288564948
1709,0,980.4688784860643
1709,1,982.8603836726074
1710,0,991.0394151493184
1710,1,990.0868774860575
1711,0,971.7007843138553
1711,1,970.3466877946737
1712,0,987.2997993254419
1712,1,986.0211737049095
1713,0,991.1546311913937
1713,1,990.6680892464756
1714,0,991.4528648267374
1714,1,988.7233734870913
1715,0,989.6994800584156
1715,1,993.0232082410803
1716,0,979.6711596772712
1716,1,984.892461582815
1717,0,976.0499732209637
1717,1,982.4534684953449
1718,0,991.5767467748275
1718,1,991.0188593764187
1719,0,983.3644011267568
1719,1,980.9250027861125
1720,0,984.9554851385491
1720,1,984.9704490563738
1721,0,966.5595868047017
1721,1,968.3719461696676
1722,0,984.5759306029876
1722,1,984.1867459060027
1723,0,992.8017151436832
1723,1,992.8630254184266
1724,0,987.7936792813352
1724,1,985.9946548356538
1725,0,989.7294388527773
1725,1,986.996274909922
1726,0,987.1555027719016
1726,1,984.5408178914956
1727,0,987.4982809048903
1727,1,986.3354210710843
1728,0,987.6733567333544
1728,1,987.1243182360931
1729,0,988.0257181072279
1729,1,991.4239925140521
1730,0,983.5974334994485
1730,1,985.4558030457465
1731,0,985.8018971504268
1731,1,980.9215013706676
1732,0,989.6465491168304
1732,1,986.4352696987683
1733,0,983.3798352041182
1733,1,981.8668982048698
1734,0,991.1218385941546
1734,1,991.3943415217115
1735,0,981.8322618334447
1735,1,980.8380713711579
1736,0,966.2938053445142
1736,1,975.3035710630703
1737,0,980.4847169749297
1737,1,975.7080228436041
1738,0,983.3915655368427
1738,1,990.2035418006737
1739,0,977.7521741885744
1739,1,973.6147635907487
1740,0,988.8863034052262
1740,1,988.2690263367305
1741,0,987.4630149610409
1741,1,987.5425847551826
1742,0,979.7811119521774
1742,1,984.1062124402843
1743,0,988.2744987000087
1743,1,988.1361399248699
1744,0,982.556130280698
1744,1,985.1600980747585
1745,0,984.6951016266589
1745,1,981.6802075568955
1746,0,968.0417024154717
1746,1,968.0570669441935
1747,0,983.7607075848659
1747,1,982.1386185119367
1748,0,985.6562167544369
1748,1,986.8197581118536
1749,0,979.9358099698568
1749,1,981.7067257153813
1750,0,985.5606637451674
1750,1,985.3632399232039
1751,0,990.2816664916237
1751,1,990.4198361932954
1752,0,992.8377666283616
1752,1,995.8840932076528
1753,0,989.0836350807616
1753,1,987.5703097788256
1754,0,977.4348527467628
1754,1,980.0578729663345
1755,0,987.9155071671375
1755,1,987.4773464622452
1756,0,988.1996250053949
1756,1,992.1749898172927
1757,0,967.9132338954621
1757,1,968.2452070870335
1758,0,989.959857737066
1758,1,989.9072875773982
1759,0,993.4629934702865
1759,1,993.5020597197142
1760,0,986.1386014866416
1760,1,987.2665241151418
1761,0,987.0646703934096
1761,1,984.6274796432532
1762,0,987.271979196173
1762,1,987.00009745225
1763,0,993.5328106137772
1763,1,992.4357689344525
1764,0,984.0520836096584
1764,1,977.8958526556571
1765,0,990.9971718655424
1765,1,987.9582416832084
1766,0,973.7415615723024
1766,1,972.8889294506829
1767,0,977.842559734552
1767,1,974.1215151343747
1768,0,982.6175305239442
1768,1,976.4964194268148
1769,0,970.863726040732
1769,1,982.1354768808735
1770,0,984.6503283405434
1770,1,987.0051302614033
1771,0,973.7555704241379
1771,1,974.6693197179668
1772,0,986.9685960417321
1772,1,986.069065986358
1773,0,993.3960943820896
1773,1,995.4654418325781
1774,0,987.5113122774253
1774,1,991.1070038007166
1775,0,981.1376590336497
1775,1,979.5287926407914
1776,0,990.9950279354222
1776,1,990.854391009431
1777,0,985.2187952045422
1777,1,984.1998242772364
1778,0,980.7608666934123
1778,1,978.4415697179769
1779,0,988.2696366371125
1779,1,989.8467480812737
1780,0,749.0519579608065
1780,1,757.105786119415
1781,0,991.3263296387861
1781,1,992.2935367884585
1782,0,984.5907492168666
1782,1,985.6211165664963
1783,0,982.9523871280553
1783,1,978.1454601360108
1784,0,988.742000444967
1784,1,986.0408700791695
1785,0,971.329372235476
1785,1,968.505612038149
1786,0,987.124689806682
1786,1,984.6526805800495
1787,0,982.4709289831795
1787,1,980.8118333069193
1788,0,991.023359222648
1788,1,992.9312509669842
1789,0,973.9207825444021
1789,1,971.9529943252247
1790,0,982.4041250287439
1790,1,978.1365503401166
1791,0,986.4877995571186
1791,1,986.9422702836504
1792,0,995.3279832018329
1792,1,993.9525331361259
1793,0,983.2885536953362
1793,1,984.7501344237594
1794,0,986.1319017372275
1794,1,985.3457024201537
1795,0,987.0794350704331
1795,1,982.460340774631
1796,0,900.8908226288015
1796,1,949.991297065476
1797,0,988.4019822286574
1797,1,988.5523612403538
1798,0,995.1493486710532
1798,1,994.8950228582869
1799,0,982.7584773205826
1799,1,987.4221204621437
1800,0,979.0992087313283
1800,1,980.7661149573418
1801,0,990.9415814696342
1801,1,989.2535443336213
1802,0,985.7097008143835
1802,1,985.9146042838115
1803,0,993.3021949425084
1803,1,992.9552558293055
1804,0,988.6175506654247
1804,1,989.8232567559404
1805,0,972.5263938332643
1805,1,976.5291448760202
1806,0,985.8034813608967
1806,1,986.1624776081362
1807,0,977.9550964693545
1807,1,973.261334586947
1808,0,978.1713785342317
1808,1,985.6045445737149
1809,0,985.5883532021603
1809,1,989.2554124644312
1810,0,983.0033965253111
1810,1,979.7724811806899
1811,0,991.3728711273012
1811,1,990.1675193915331
1812,0,986.6540833019529
1812,1,982.8677654072142
1813,0,988.0981497605145
1813,1,985.5917726541761
1814,0,986.9368367963933
1814,1,984.053582701255
1815,0,983.2249633572098
1815,1,986.9112844178726
1816,0,982.4467700525067
1816,1,984.7556931902711
1817,0,973.5823399321326
1817,1,970.6007430405946
1818,0,989.9437382744143
1818,1,990.4503921965007
1819,0,986.7732267945654
1819,1,989.4129398082458
1820,0,987.2084551052762
1820,1,986.4089632618847
1821,0,984.0267215028458
1821,1,983.010863235914
1822,0,979.2785061042032
1822,1,978.0713201793461
1823,0,973.9501760147765
1823,1,972.2335728411588
1824,0,733.287785099141
1824,1,757.2031603989433
1825,0,974.0562660249788
1825,1,971.4374289739588
1826,0,986.5206098150119
1826,1,988.9070586078091
1827,0,985.8427156923174
1827,1,990.6078688816291
